"Plot Title: 10397702_waterbath_amb"
"#","Date Time, GMT-07:00","Temp, °C","Coupler Attached","Host Connected","Stopped","End Of File"
530,08/07/16 11:00:00 PM,16.427,,,,
531,08/07/16 11:15:00 PM,16.427,,,,
532,08/07/16 11:30:00 PM,16.427,,,,
533,08/07/16 11:45:00 PM,16.332,,,,
534,08/08/16 12:00:00 AM,16.332,,,,
535,08/08/16 12:15:00 AM,16.237,,,,
536,08/08/16 12:30:00 AM,16.237,,,,
537,08/08/16 12:45:00 AM,16.237,,,,
538,08/08/16 01:00:00 AM,16.237,,,,
539,08/08/16 01:15:00 AM,16.141,,,,
540,08/08/16 01:30:00 AM,16.141,,,,
541,08/08/16 01:45:00 AM,16.523,,,,
542,08/08/16 02:00:00 AM,16.618,,,,
543,08/08/16 02:15:00 AM,16.618,,,,
